id,storage_capacity,cpu_cores,cpu_clock,ram_capacity,touch_screen,screen_size,screen_refresh,battery_capacity,year,dedicated_gpu,rating,price,used,ram_type_DDR3,ram_type_DDR4,ram_type_DDR5,ram_type_LPDDR4,ram_type_LPDDR5,fair_price
128,1000,8,4.5,16,False,15.6,60,38,2024.0,False,4.3,639.0,False,False,True,False,False,False,658.81
127,2000,8,4.5,40,False,15.6,60,38,2024.0,False,4.3,899.0,False,False,True,False,False,False,874.0
126,1000,8,4.5,40,False,15.6,60,38,2024.0,False,4.3,799.0,False,False,True,False,False,False,786.19
125,1000,8,3.8,32,False,16.0,180,65,2025.0,True,4.1,1199.99,False,False,False,True,False,False,1111.11
124,1000,8,3.5,8,False,15.4,60,66,2023.0,False,4.4,966.9,True,False,True,False,False,False,864.24
123,256,8,3.5,8,False,15.0,60,66,2023.0,False,4.4,729.0,True,False,False,True,False,False,611.52
122,1000,12,4.3,16,True,15.0,120,66,2024.0,False,4.2,1248.0,False,False,False,False,False,True,1208.6
121,256,12,4.3,16,True,15.0,120,66,2024.0,False,4.2,938.0,False,False,False,True,False,False,1009.13
120,1000,12,4.3,16,True,15.0,120,66,2024.0,False,4.2,1111.12,False,False,False,True,False,False,1129.84
119,1000,12,4.3,32,True,15.0,120,66,2024.0,False,4.2,1498.0,False,False,False,True,False,False,1494.23
118,128,4,4.1,8,False,15.6,60,48,2023.0,False,4.2,299.9,False,False,False,True,False,False,319.13
117,512,10,1.6,16,False,15.6,60,50,2020.0,False,5.0,381.52,True,False,True,False,False,False,511.35
116,128,4,0.0,4,False,15.6,60,40,2026.0,False,5.0,299.99,False,False,True,False,False,False,320.29
115,1000,24,5.4,32,False,16.0,240,90,2025.0,True,4.4,2399.99,False,False,False,True,False,False,2519.63
114,1000,24,5.4,32,False,16.0,240,90,2025.0,True,4.4,2899.99,False,False,False,True,False,False,2519.63
113,1000,16,5.2,16,False,16.0,165,90,2025.0,True,4.4,1399.99,False,False,False,True,False,False,1734.41
112,512,4,4.3,16,False,17.3,60,41,2025.0,False,4.4,477.15,False,False,False,False,False,True,464.39
111,64,2,1.1,4,False,15.6,60,47,2025.0,False,4.4,239.0,False,False,True,False,False,False,247.0
110,512,8,3.8,8,True,14.0,60,47,2024.0,False,4.4,399.0,False,False,False,True,False,False,437.21
109,64,2,1.1,4,False,11.6,60,47,2024.0,False,4.4,209.0,False,False,True,False,False,False,182.78
108,64,2,2.8,4,False,15.6,60,48,2022.0,False,4.4,165.0,False,False,True,False,False,False,184.79
107,512,8,4.6,8,False,15.6,165,57,2025.0,True,4.5,649.99,False,False,False,True,False,False,577.06
106,512,8,3.2,16,False,13.3,60,50,2020.0,False,4.2,569.0,True,True,False,False,False,False,566.81
105,1000,8,3.2,16,False,13.3,60,50,2020.0,False,4.2,1195.0,True,True,False,False,False,False,1021.1
104,512,8,3.2,8,False,13.3,60,50,2020.0,False,4.2,499.0,True,True,False,False,False,False,486.99
103,1000,8,3.2,8,False,13.3,60,50,2020.0,False,4.2,949.0,True,True,False,False,False,False,743.35
102,1000,8,3.2,8,False,13.3,60,50,2020.0,False,4.2,519.0,True,True,False,False,False,False,743.35
101,256,8,3.2,8,False,13.3,60,50,2020.0,False,4.2,389.0,True,True,False,False,False,False,424.79
100,512,8,4.5,8,False,15.6,60,41,2025.0,False,4.5,419.99,False,False,True,False,False,False,463.88
99,512,4,4.3,8,True,15.6,60,41,2025.0,False,4.5,450.37,False,False,False,True,False,False,450.98
98,256,4,4.1,8,True,15.6,60,41,2025.0,False,4.5,433.09,False,False,False,True,False,False,422.03
97,128,4,4.1,8,True,15.6,60,41,2025.0,False,4.5,369.99,False,False,False,True,False,False,376.16
96,128,4,4.1,8,False,15.6,60,42,2024.0,False,4.3,276.0,False,False,False,False,False,True,314.27
95,64,8,2.0,4,True,14.0,60,47,2023.0,False,4.3,188.98,False,False,True,False,False,False,225.05
94,128,4,3.6,8,False,14.0,60,41,2025.0,False,4.3,419.0,False,False,True,False,False,False,384.17
93,128,4,3.6,16,False,14.0,60,41,2025.0,False,4.3,296.1,False,False,True,False,False,False,335.02
